hcp_id,name,specialty,sub_specialty,region,state,city,years_in_practice,practice_setting,patient_volume_monthly,baseline_rx_volume_monthly,speaker_eligible_flag,npi_taxonomy_code
1637550512,Courtney Bailey,oncology,hematologic,Southeast,AL,Birmingham,7,hospital,138,241,False,207RX0202X
1638368260,Robert Johnson,rheumatology,vasculitis,West,WA,Seattle,13,hospital,146,363,False,207RR0500X
1639269087,Andrea Nunez,primary care,internal medicine,Northeast,NY,Buffalo,18,private,563,558,False,207Q00000X
1640263392,Jesse Decker,oncology,melanoma/skin,Southeast,NC,Winston-Salem,18,academic,144,517,False,207RX0202X
1641859123,Randall Thompson,rheumatology,psoriatic arthritis,West,CO,Denver,12,hospital,244,567,False,207R-R0500-X
1642024693,Dawn Terrell,rheumatology,osteoarthritis,Northeast,NY,Buffalo,10,private,145,321,False,207RR0500X
1643297637,David Nichols,primary care,urgent care,West,OR,Portland,6,private,331,357,False,207Q00000X
1643343233,Justin Wong,rheumatology,psoriatic arthritis,Southeast,SC,Columbia,17,private,170,705,False,207RR0500X
1644815767,David Fuller,primary care,geriatrics,West,WA,Tacoma,16,academic,350,678,False,207Q00000X
1645013610,Danielle Richard,oncology,thoracic,Northeast,NJ,Newark,17,hospital,79,288,False,207RX0202X
1645233598,Dawn Ewing,endocrinology,thyroid,Northeast,MA,Boston,10,private,160,872,False,207RE0101X
1645750203,Tracy Parker,cardiology,interventional,Southeast,VA,Richmond,24,private,240,434,True,207RC0000X
1646133078,John Wood,endocrinology,bone & mineral,West,CO,Denver,13,hospital,322,1258,True,207RE0101X
1646792071,Nicole Porter,cardiology,electrophysiology,Midwest,IL,Chicago,20,private,255,749,True,207RC0000X
1647196991,Christine Clark,rheumatology,lupus,Southeast,VA,Richmond,8,academic,142,765,False,207RR0500X
1647700669,Jamie Rodriguez,pulmonology,sleep medicine,West,CO,Colorado Springs,6,private,165,312,False,207RP1001X
1648553570,Jeremy Flores,cardiology,preventive,Southwest,TX,Houston,11,hospital,394,955,True,207RC0000X
1648626962,Tammy Malone,pulmonology,sleep medicine,Southwest,OK,Tulsa,16,academic,184,491,False,207RP1001X
1650044724,William Warner,primary care,urgent care,Southwest,NV,Reno,11,hospital,357,300,False,207Q00000X
1655321622,Stuart Johnson,cardiology,interventional,Northeast,MA,Worcester,19,private,294,459,False,207RC0000X
1655374878,Monique Smith,neurology,stroke,Midwest,MN,Minneapolis,3,academic,114,226,False,2084N0400X
1655727265,Anna Jones,pulmonology,interstitial lung disease,Northeast,ME,Bangor,12,hospital,348,571,False,207RP1001X
1656483868,Andrea Gould,cardiology,preventive,Midwest,MN,Rochester,10,hospital,209,323,False,207RC0000X
1656529157,Andrew Fowler,endocrinology,thyroid,Southwest,TX,Houston,19,hospital,179,882,True,207RE0101X
1657025858,Jason Patel,endocrinology,bone & mineral,Northeast,NY,Buffalo,10,private,177,623,False,207RE0101X
1657035808,Alexandra Green,primary care,family medicine,West,OR,Eugene,14,private,424,402,False,207Q00000X
1657655308,Andrew Robles,endocrinology,reproductive endocrinology,Northeast,NY,New York,9,academic,144,306,False,207RE0101X
1657725655,Elizabeth Jimenez,cardiology,structural heart,West,WA,Seattle,13,private,275,858,False,207RC0000X
1658483767,Jason Richardson,oncology,gi malignancies,Midwest,WI,Milwaukee,6,hospital,78,213,False,207RX0202X
1659738110,Eric Thompson,oncology,hematologic,Northeast,ME,Bangor,10,academic,90,301,False,207RX0202X
1661525075,Greg Gomez,pulmonology,critical care,West,CA,San Diego,24,private,172,285,False,207RP1001X
1663073843,Bryan Myers,oncology,breast,Southwest,NM,Santa Fe,14,hospital,175,370,False,207RX0202X
1665478461,Nicholas Ramos,primary care,adolescent medicine,Northeast,NY,New York,10,private,319,541,False,207Q00000X
1666152792,Ashlee Landry,neurology,epilepsy,West,CO,Colorado Springs,12,private,115,252,False,2084N0400X
1666389063,Frederick Cook,endocrinology,obesity medicine,Midwest,IN,Indianapolis,17,private,196,387,False,207RE0101X
1670560261,Donna Sullivan,primary care,adolescent medicine,Southwest,OK,Tulsa,13,hospital,345,539,False,207Q00000X
1670701188,Yvette Rodriguez,cardiology,electrophysiology,Southeast,TN,Chattanooga,7,private,256,703,False,207RC0000X
1672904236,Jacob Cooper,cardiology,interventional,Northeast,PA,Philadelphia,5,hospital,236,390,False,207RC0000X
1674102136,Tiffany Sanders,primary care,urgent care,Northeast,CT,Hartford,13,private,275,368,False,207Q00000X
1674345776,Laura Green,neurology,multiple sclerosis,Midwest,OH,Cleveland,14,hospital,135,435,False,2084N0400X
1674708775,Miranda Jones,rheumatology,rheumatoid arthritis,Northeast,MA,Cambridge,9,academic,151,758,False,207RR0500X
1676011079,Corey Mason,pulmonology,asthma/allergy,Midwest,IL,Rockford,17,hospital,242,580,True,207RP1001X
1676855970,Brian Chase,primary care,adolescent medicine,West,UT,Provo,16,private,249,462,False,207Q00000X
1677860136,Melanie Burch,endocrinology,obesity medicine,Northeast,NY,Buffalo,5,private,124,530,False,207RE0101X
1679256069,Marie Wise,oncology,thoracic,Northeast,PA,Hershey,34,hospital,153,798,True,207R-X0202-X
1679813331,Michelle Washington,pulmonology,interstitial lung disease,Midwest,WI,Milwaukee,20,private,164,388,False,207RP1001X
1681501296,Melanie Frazier,pulmonology,interstitial lung disease,West,WA,Spokane,8,hospital,155,333,False,207RP1001X
1681526517,Melanie Cole,oncology,genitourinary,Midwest,MN,Rochester,23,hospital,246,850,True,207RX0202X
1683943777,John Shelton,cardiology,structural heart,West,UT,Provo,8,hospital,210,573,False,207RC0000X
1685524518,Jessica Stewart,primary care,family medicine,Southeast,AL,Mobile,4,private,306,355,False,207Q00000X
1686810049,Denise Patton,endocrinology,obesity medicine,Southeast,SC,Greenville,28,private,155,828,True,207RE0101X
1686880901,Ronald Maynard,primary care,adolescent medicine,West,UT,Salt Lake City,13,hospital,515,333,False,207Q00000X
1688735228,Barbara Nguyen,rheumatology,lupus,Northeast,NJ,Camden,23,academic,123,389,False,207RR0500X
1688976343,Charlene Brock,pulmonology,asthma/allergy,Southeast,NC,Charlotte,14,academic,190,642,False,207RP1001X
1689059347,Sarah Medina,primary care,geriatrics,Southwest,NV,Reno,9,private,283,408,False,207Q00000X
1689916181,Shawn Kane,primary care,geriatrics,Northeast,ME,Bangor,6,private,582,623,False,207Q00000X
1690348028,Ashley Johnston,rheumatology,vasculitis,Midwest,IN,Fort Wayne,39,private,270,762,True,207RR0500X
1692444494,Jason Smith,pulmonology,interstitial lung disease,Southeast,AL,Birmingham,8,private,236,1003,True,207RP1001X
1693013389,Emma Fuller,cardiology,interventional,Northeast,ME,Portland,20,academic,231,596,True,207RC0000X
1693072195,Susan Valencia,endocrinology,thyroid,Northeast,ME,Portland,37,private,150,872,True,207RE0101X
1693350831,James Bailey,oncology,melanoma/skin,Northeast,NJ,Jersey City,17,private,118,406,False,207RX0202X
1693809661,Michael Gilbert,oncology,breast,Southeast,SC,Greenville,33,private,136,384,True,207RX0202X
1694658844,Rebecca Morales,endocrinology,diabetes,Southeast,TN,Knoxville,6,hospital,176,610,False,207RE0101X
1695082515,Selena Walker,oncology,genitourinary,Southwest,OK,Tulsa,19,academic,128,326,False,207R-X0202-X
1696606064,Aaron Lopez,pulmonology,asthma/allergy,West,UT,Provo,6,academic,166,378,False,207RP1001X
1696806755,Charles Goodwin,rheumatology,vasculitis,Midwest,IL,Peoria,14,hospital,218,348,False,207RR0500X
1697719783,John Cortez,neurology,neuromuscular,Southwest,NV,Las Vegas,7,academic,147,351,False,2084N0400X
1697855363,Mitchell Peterson,pulmonology,copd,Northeast,PA,Hershey,14,private,227,542,False,207RP1001X
1699200295,Marilyn Bailey,rheumatology,rheumatoid arthritis,West,UT,Salt Lake City,19,private,112,373,False,207RR0500X
1701585576,Robert West,cardiology,interventional,Southwest,AZ,Scottsdale,9,hospital,223,515,False,207RC0000X
1702446943,Adam Duran,endocrinology,reproductive endocrinology,West,WA,Spokane,12,hospital,178,417,False,207RE0101X
1702497342,Christopher Silva,endocrinology,thyroid,Southeast,TN,Knoxville,9,academic,223,655,False,207RE0101X
1703230064,Morgan Sanchez,neurology,stroke,West,WA,Seattle,11,hospital,159,268,False,2084N0400X
1703413967,Loretta May,endocrinology,thyroid,West,CO,Boulder,26,academic,226,671,True,207RE0101X
1704216484,Brandon Sanchez,rheumatology,osteoarthritis,Southwest,NM,Albuquerque,18,private,161,342,False,207RR0500X
1704308638,Rachel Anderson,pulmonology,interstitial lung disease,Southeast,VA,Arlington,15,private,355,665,True,207RP1001X
1704331150,Michael Ramirez,endocrinology,obesity medicine,West,CO,Denver,11,hospital,254,671,False,207RE0101X
1704492101,David Solis,oncology,gi malignancies,Southeast,GA,Savannah,24,hospital,154,387,False,207RX0202X
1705644676,Jeffrey Douglas,oncology,hematologic,West,UT,Provo,21,private,144,419,False,207RX0202X
1706645516,James Butler,endocrinology,reproductive endocrinology,Southeast,AL,Mobile,9,private,153,352,False,207RE0101X
1706770306,Wendy Hays,cardiology,structural heart,Southwest,TX,Fort Worth,9,private,203,349,False,207RC0000X
1706991829,Scott David,endocrinology,bone & mineral,Midwest,WI,Milwaukee,19,private,178,602,False,207RE0101X
1707268052,Virginia Taylor,pulmonology,sleep medicine,Southeast,TN,Chattanooga,15,private,279,905,True,207RP1001X
1707435529,John Young,primary care,internal medicine,Southeast,VA,Norfolk,14,academic,283,516,False,207Q00000X
1707917476,Gregory Gross,endocrinology,bone & mineral,West,CA,San Jose,19,private,163,332,False,207RE0101X
1708639657,Kevin Bartlett,endocrinology,reproductive endocrinology,Northeast,MA,Worcester,7,private,179,411,False,207RE0101X
1710163217,Sarah Green,cardiology,interventional,Northeast,NY,Albany,11,hospital,299,441,False,207RC0000X
1710487228,Julie Armstrong,pulmonology,interstitial lung disease,Midwest,WI,Milwaukee,18,academic,121,270,False,207RP1001X
1712092349,Joseph Jennings,oncology,gi malignancies,West,WA,Seattle,29,private,159,342,True,207RX0202X
1712965692,Douglas Green,neurology,epilepsy,West,CA,San Jose,9,private,234,411,False,2084N0400X
1713444978,Justin Martinez,endocrinology,obesity medicine,Midwest,IL,Peoria,11,private,190,872,False,207RE0101X
1713480105,Tricia Robertson,cardiology,preventive,Midwest,MO,Columbia,11,private,283,845,True,207RC0000X
1713519829,Alan Hughes,cardiology,interventional,Southeast,VA,Charlottesville,6,academic,150,353,False,207RC0000X
1713731663,Cory Edwards,pulmonology,copd,Southeast,AL,Mobile,14,hospital,181,670,False,207RP1001X
1714021262,Jessica James,primary care,adolescent medicine,Northeast,MA,Worcester,5,private,339,607,False,207Q00000X
1714292012,Todd Bryant,cardiology,heart failure,Southeast,FL,Tampa,14,academic,177,567,False,207RC0000X
1714986282,Ryan Lara,cardiology,preventive,West,WA,Tacoma,10,academic,196,505,False,207RC0000X
1715246280,Andrew Garcia,rheumatology,vasculitis,Southeast,GA,Augusta,13,private,140,263,False,207RR0500X
1715729269,Laura Bruce,cardiology,interventional,Southeast,GA,Savannah,38,hospital,267,674,True,207RC0000X
1716162536,Michelle Gallegos,cardiology,electrophysiology,Northeast,PA,Allentown,30,hospital,207,420,True,207RC0000X
1717519684,Aaron Morrow,endocrinology,diabetes,Midwest,IL,Springfield,22,private,223,716,False,207RE0101X
1718275724,Nicholas Crawford,neurology,movement disorders,West,UT,Provo,9,hospital,183,244,False,2084N0400X
1719186219,Mario Anderson,oncology,genitourinary,West,CA,Sacramento,14,hospital,172,454,False,207RX0202X
1719574174,David Hernandez,neurology,stroke,Midwest,MO,St. Louis,11,private,192,364,False,2084N0400X
1719722377,Kyle Brown,endocrinology,diabetes,Southeast,NC,Durham,37,hospital,268,785,True,207RE0101X
1720146327,Julie Rodriguez,neurology,movement disorders,Northeast,ME,Bangor,11,private,268,800,True,2084N0400X
1721479586,Jeffery Hernandez,primary care,family medicine,West,CA,San Diego,8,private,360,590,False,207Q00000X
1721743411,Michele Hayes,cardiology,heart failure,Midwest,MN,Rochester,23,private,215,298,False,207RC0000X
1722038985,Amy Cisneros,cardiology,heart failure,West,CO,Denver,8,academic,274,509,False,207RC0000X
1722502113,Randall Ortiz,oncology,gi malignancies,Southwest,AZ,Mesa,11,academic,115,267,False,207RX0202X
1722581836,William Taylor,pulmonology,interstitial lung disease,West,WA,Seattle,8,hospital,207,350,False,207RP1001X
1722898792,Jessica Arnold,cardiology,heart failure,Southeast,VA,Charlottesville,19,private,279,589,False,207RC0000X
1723841155,Amanda Gentry,primary care,adolescent medicine,Southeast,TN,Nashville,31,academic,357,561,True,207Q00000X
1724088210,Anthony Byrd,rheumatology,osteoarthritis,Southwest,NM,Albuquerque,42,private,208,926,True,207RR0500X
1724092733,Meghan Simmons,cardiology,interventional,Northeast,PA,Pittsburgh,5,hospital,228,474,False,207RC0000X
1724378447,Edgar Fry,neurology,stroke,Southeast,TN,Memphis,13,hospital,88,288,False,2084N0400X
1725198265,Megan Cooper,oncology,genitourinary,West,UT,Provo,19,hospital,154,618,True,207RX0202X
1725623817,Hannah Love,primary care,urgent care,Southwest,NV,Las Vegas,9,hospital,451,718,False,207Q00000X
1725724532,Jasmine Clark,primary care,family medicine,Northeast,MA,Boston,32,private,425,1220,True,207Q00000X
1727100020,Pamela Cook,cardiology,electrophysiology,Northeast,NY,Albany,15,academic,205,694,True,207RC0000X
1727463709,Jade Richardson,cardiology,structural heart,West,UT,Salt Lake City,13,hospital,210,441,False,207RC0000X
1727524690,Christopher Oliver,pulmonology,critical care,West,OR,Portland,10,private,243,260,False,207R-P1001-X
1728890785,Jessica Craig,neurology,multiple sclerosis,Southeast,VA,Charlottesville,10,hospital,123,334,False,2084N0400X
1730655531,Cindy Obrien,endocrinology,obesity medicine,Northeast,CT,New Haven,9,private,220,705,False,207RE0101X
1731313338,Amy Villarreal,pulmonology,copd,West,CA,Palo Alto,11,private,107,247,False,207RP1001X
1732000645,Tanya Turner,cardiology,preventive,Southwest,AZ,Scottsdale,8,private,229,660,False,207RC0000X
1732527431,Donna Ruiz,primary care,adolescent medicine,Southeast,VA,Arlington,9,private,299,759,False,207Q00000X
1732914373,Joseph Hendricks,cardiology,structural heart,West,WA,Tacoma,10,private,246,475,False,207RC0000X
1734447604,Shawn Knight,pulmonology,interstitial lung disease,Southeast,AL,Birmingham,29,hospital,210,508,True,207RP1001X
1735062055,Linda Rivera,neurology,movement disorders,Midwest,WI,Madison,27,hospital,189,506,True,2084N0400X
1736538384,Crystal Ballard,endocrinology,thyroid,Northeast,PA,Allentown,14,private,241,369,False,207RE0101X
1736829924,Shawn Valentine,pulmonology,sleep medicine,Southeast,AL,Birmingham,14,academic,172,404,False,207RP1001X
1737156715,Bradley Hernandez,neurology,multiple sclerosis,Midwest,WI,Milwaukee,31,private,175,657,True,2084N0400X
1737256036,Whitney Escobar,oncology,hematologic,Midwest,WI,Green Bay,9,private,106,466,False,207RX0202X
1738266356,Kenneth May,neurology,stroke,Southwest,TX,Dallas,11,private,98,248,False,2084N0400X
1738903891,Jonathon Jimenez,endocrinology,bone & mineral,Southeast,NC,Charlotte,18,hospital,419,780,False,207RE0101X
1738916414,Stephanie Kim,pulmonology,asthma/allergy,West,CA,San Jose,10,hospital,228,478,False,207RP1001X
1739517849,Wendy Butler,cardiology,preventive,West,CO,Colorado Springs,19,hospital,185,336,False,207RC0000X
1739712036,Sarah Ross,rheumatology,vasculitis,Northeast,CT,Hartford,13,hospital,121,429,False,207RR0500X
1740047711,Courtney Bates,primary care,adolescent medicine,Southeast,SC,Greenville,13,private,316,460,False,207Q00000X
1740626134,Zoe Watts,endocrinology,bone & mineral,Southwest,OK,Oklahoma City,5,academic,181,503,False,207RE0101X
1741672111,Jill Foster,oncology,thoracic,Midwest,WI,Green Bay,20,private,110,248,False,207RX0202X
1742100898,Veronica Turner,primary care,urgent care,Midwest,MN,St. Paul,12,hospital,210,246,False,207Q00000X
1742245693,Sierra Fisher,primary care,family medicine,Southeast,NC,Raleigh,32,private,327,431,True,207Q00000X
1742318383,James Taylor,cardiology,preventive,Midwest,MO,Columbia,8,hospital,185,471,False,207RC0000X
1742579091,Crystal Thompson,primary care,geriatrics,Northeast,ME,Bangor,25,private,370,977,True,207Q00000X
1742859469,Kristy Cruz,pulmonology,critical care,West,WA,Spokane,2,hospital,272,600,False,207RP1001X
1742974847,Scott Martin,primary care,geriatrics,Northeast,NJ,Princeton,7,private,166,265,False,207Q00000X
1743431961,James Morris,cardiology,preventive,Southeast,SC,Charleston,14,private,177,371,False,207R-C0000-X
1743613295,Sarah Martin,oncology,breast,Midwest,OH,Cincinnati,11,private,214,329,False,207RX0202X
1743803979,Natasha Guerra,oncology,gi malignancies,Midwest,OH,Cleveland,15,academic,90,297,False,207RX0202X
1745370779,Nicholas Burton,oncology,gi malignancies,West,OR,Eugene,21,academic,114,291,False,207RX0202X
1745601371,Tina Leon,cardiology,interventional,Midwest,IL,Peoria,11,private,345,415,False,207RC0000X
1746046261,Diana Gonzales,endocrinology,bone & mineral,Northeast,PA,Hershey,4,hospital,213,394,False,207RE0101X
1746587884,Lisa Beltran,cardiology,structural heart,Northeast,PA,Pittsburgh,12,private,284,374,False,207RC0000X
1747032997,Sandra Obrien,primary care,adolescent medicine,Northeast,NY,New York,9,hospital,314,505,False,207Q00000X
1747637738,Kimberly Ingram,primary care,internal medicine,Midwest,IL,Chicago,7,academic,152,386,False,207Q00000X
1749263335,Grace Adkins,primary care,family medicine,Southeast,SC,Greenville,14,private,358,1407,True,207Q00000X
1749355669,Paul Atkinson,neurology,stroke,West,CA,Los Angeles,8,academic,122,517,False,2084-N0400-X
1749652321,Rachel Le,endocrinology,thyroid,West,CO,Colorado Springs,8,hospital,135,322,False,207RE0101X
1750236147,Alec Walsh,cardiology,heart failure,Southwest,TX,Austin,12,private,202,495,False,207RC0000X
1751172259,Robert Thompson,cardiology,heart failure,Southeast,GA,Savannah,12,academic,154,486,False,207RC0000X
1752055289,Jason Ford,oncology,gi malignancies,Midwest,IN,Fort Wayne,32,hospital,222,298,False,207RX0202X
1752727945,Melissa Wright,primary care,geriatrics,West,CA,Los Angeles,14,private,410,365,False,207Q00000X
1753387863,Mariah Blevins,primary care,internal medicine,Southeast,FL,Jacksonville,32,hospital,438,620,True,207Q00000X
1755292830,Leonard Watson,oncology,breast,West,UT,Provo,8,hospital,125,209,False,207RX0202X
1756884833,Karen Richardson,endocrinology,obesity medicine,West,CA,San Diego,22,private,265,427,False,207RE0101X
1757283357,Angela Flynn,rheumatology,psoriatic arthritis,Midwest,IL,Chicago,23,hospital,209,545,False,207RR0500X
1757379494,Marie Nunez,endocrinology,obesity medicine,Southeast,FL,Tampa,30,hospital,153,768,True,207RE0101X
1758206720,Thomas Ferguson,oncology,hematologic,Southwest,AZ,Tucson,18,academic,86,438,False,207RX0202X
1758794279,David Bryant,endocrinology,thyroid,Northeast,NJ,Jersey City,7,private,167,720,False,207RE0101X
1759630787,Julie Johnson,rheumatology,osteoarthritis,Midwest,WI,Milwaukee,9,private,133,322,False,207RR0500X
1760628762,Karen Gonzalez,cardiology,interventional,Southwest,OK,Oklahoma City,13,private,267,411,False,207RC0000X
1761262934,Darlene Montgomery,pulmonology,interstitial lung disease,Northeast,CT,New Haven,22,hospital,213,476,False,207RP1001X
1762664088,Eric Sanders,cardiology,structural heart,Midwest,MI,Detroit,10,hospital,183,431,False,207RC0000X
1762971749,Joseph Peck,primary care,urgent care,Northeast,CT,New Haven,9,private,301,447,False,207Q00000X
1765149178,Ashley Freeman,neurology,multiple sclerosis,Southeast,SC,Greenville,10,academic,104,310,False,2084N0400X
1765233105,Marc Compton,neurology,headache,Midwest,IL,Peoria,6,private,162,350,False,2084N0400X
1766730505,Lisa Wallace,cardiology,interventional,Midwest,MI,Ann Arbor,12,private,174,614,False,207RC0000X
1767249513,Rose Frost,pulmonology,asthma/allergy,West,CO,Boulder,8,private,185,492,False,207RP1001X
1767320793,Haley Wagner,primary care,urgent care,Southeast,GA,Macon,18,academic,329,787,True,207Q00000X
1767508967,Mitchell Steele,primary care,family medicine,Northeast,MA,Worcester,27,hospital,367,553,False,207Q00000X
1768225918,Elijah Jackson,endocrinology,reproductive endocrinology,Midwest,IN,South Bend,9,academic,96,599,False,207RE0101X
1768831921,Brenda Ortiz,rheumatology,psoriatic arthritis,Northeast,NY,Rochester,11,hospital,185,498,False,207RR0500X
1769198304,Catherine Harris,pulmonology,copd,Northeast,CT,New Haven,12,private,160,273,False,207RP1001X
1769234364,Jeffrey Hickman,primary care,adolescent medicine,Southwest,OK,Tulsa,21,academic,233,514,False,207Q00000X
1769333869,Amy Khan,endocrinology,thyroid,Southeast,SC,Columbia,20,private,124,567,False,207RE0101X
1769352273,Jody Schwartz,primary care,internal medicine,Southwest,NM,Santa Fe,27,private,289,586,False,207Q00000X
1769764832,Sarah Chambers,neurology,stroke,Northeast,MA,Cambridge,11,hospital,180,439,False,2084N0400X
1772776476,Brenda Gregory,oncology,genitourinary,West,OR,Portland,19,hospital,154,304,False,207RX0202X
1773180629,Lisa Haney,primary care,adolescent medicine,Southeast,SC,Charleston,7,hospital,279,366,False,207Q00000X
1774691384,Tracy Brown,neurology,neuromuscular,Northeast,ME,Bangor,12,academic,150,283,False,2084N0400X
1775551348,Jacqueline Smith,rheumatology,vasculitis,Northeast,NJ,Newark,11,private,216,627,False,207RR0500X
1775788783,Thomas Bailey,oncology,breast,Northeast,PA,Allentown,9,hospital,141,620,True,207RX0202X
1775891033,Chad Nelson,oncology,gi malignancies,Southeast,AL,Huntsville,12,hospital,115,316,False,207RX0202X
1776723276,Jeremiah Wright,primary care,urgent care,Midwest,MN,Rochester,21,private,275,604,False,207Q00000X
1779411515,Jeffrey Fischer,endocrinology,reproductive endocrinology,Midwest,MO,Kansas City,11,private,249,516,False,207RE0101X
1779918477,Sheila Martinez,cardiology,heart failure,Northeast,CT,New Haven,17,private,158,494,False,207RC0000X
1782077311,Kevin Edwards,pulmonology,critical care,Southeast,FL,Tampa,9,private,220,314,False,207RP1001X
1782341873,Debra Carter,pulmonology,asthma/allergy,Southeast,VA,Charlottesville,5,private,155,497,False,207RP1001X
1783823739,Marilyn Garcia,primary care,urgent care,Southwest,OK,Oklahoma City,13,academic,284,869,False,207Q00000X
1785764022,Amanda Rodgers,oncology,gi malignancies,Northeast,ME,Bangor,17,academic,130,407,False,207RX0202X
1785926670,Elizabeth Deleon,endocrinology,thyroid,Midwest,WI,Green Bay,12,private,147,438,False,207RE0101X
1787619711,Ronald Jones,cardiology,interventional,Midwest,MN,St. Paul,13,private,322,847,False,207RC0000X
1788421810,Barry Giles,neurology,epilepsy,Northeast,MA,Springfield,15,hospital,142,417,False,2084-N0400-X
1788668972,Noah Alvarez,oncology,gi malignancies,Southwest,AZ,Scottsdale,16,hospital,204,442,False,207RX0202X
1788800922,Jacob Rice,primary care,internal medicine,Northeast,ME,Portland,22,hospital,392,1078,True,207Q00000X
1789149345,Jason Kim,oncology,genitourinary,Northeast,PA,Pittsburgh,18,private,195,294,False,207RX0202X
1789632894,Tracey Santos,cardiology,heart failure,Midwest,WI,Milwaukee,2,private,104,378,False,207RC0000X
1793579560,Joseph Kim,oncology,hematologic,Midwest,OH,Columbus,14,hospital,110,663,False,207RX0202X
1793685516,Mark Daniels,cardiology,structural heart,Southeast,AL,Birmingham,16,private,145,574,False,207RC0000X
1795350721,Shannon Sanchez,rheumatology,osteoarthritis,Southwest,OK,Oklahoma City,6,private,266,546,False,207RR0500X
1797940958,Duane Peters,pulmonology,critical care,West,UT,Provo,14,hospital,164,315,False,207RP1001X
1798313247,Bryan Elliott,pulmonology,asthma/allergy,Midwest,MI,Lansing,13,private,162,428,False,207RP1001X
1798488478,Jennifer Gray,pulmonology,interstitial lung disease,Midwest,MO,Columbia,10,academic,128,261,False,207RP1001X
1799582725,Tammy York,cardiology,electrophysiology,Southwest,AZ,Tucson,24,hospital,239,464,True,207RC0000X
1801296579,Christina Williams,rheumatology,rheumatoid arthritis,West,OR,Eugene,16,academic,180,837,True,207RR0500X
1801662945,Barbara Higgins,endocrinology,bone & mineral,Midwest,MO,Columbia,14,private,224,452,False,207RE0101X
1803233885,Harry Smith,primary care,urgent care,Southeast,TN,Knoxville,16,hospital,339,623,False,207Q00000X
1803339427,Bethany Ferguson,endocrinology,diabetes,Midwest,OH,Toledo,11,academic,119,730,False,207RE0101X
1803461205,Brianna Davidson,oncology,genitourinary,Midwest,OH,Cleveland,12,private,85,201,False,207R-X0202-X
1803502636,Lee White,endocrinology,reproductive endocrinology,Northeast,NJ,Princeton,7,private,172,571,False,207RE0101X
1803952245,Michelle Cabrera,neurology,neuromuscular,Northeast,ME,Portland,3,private,156,200,False,2084N0400X
1804484495,Emily Roman,primary care,internal medicine,Southeast,NC,Winston-Salem,16,private,324,492,False,207Q00000X
1805422742,Amber Simpson,endocrinology,diabetes,Northeast,ME,Portland,16,private,204,770,False,207RE0101X
1806103952,Richard Berry,cardiology,structural heart,West,UT,Provo,8,hospital,198,411,False,207RC0000X
1806479196,Steven Klein,primary care,family medicine,Southwest,OK,Oklahoma City,16,hospital,304,832,False,207Q00000X
1806707737,Cynthia Mcknight,primary care,adolescent medicine,West,CO,Boulder,9,private,282,357,False,207Q00000X
1808310134,Michael Hunter,rheumatology,vasculitis,Southwest,NM,Santa Fe,12,private,207,772,False,207RR0500X
1808677938,Anthony Robertson,endocrinology,thyroid,West,WA,Tacoma,12,hospital,157,358,False,207RE0101X
1808826295,Taylor Rodriguez,primary care,internal medicine,Southeast,FL,Miami,20,hospital,304,667,False,207Q00000X
1809220084,Travis Sanders,pulmonology,interstitial lung disease,West,CA,Los Angeles,9,private,117,351,False,207RP1001X
1811081532,Craig Jones,oncology,genitourinary,Northeast,PA,Philadelphia,12,academic,129,458,False,207RX0202X
1812123887,Charles Todd,primary care,geriatrics,Southwest,AZ,Tucson,9,private,504,599,False,207Q00000X
1812815243,Chelsea Hill,primary care,adolescent medicine,Midwest,WI,Milwaukee,7,hospital,613,720,False,207Q00000X
1814938340,Joseph Spencer,cardiology,interventional,Southeast,AL,Huntsville,13,private,185,473,False,207RC0000X
1815549120,Natasha Roberts,neurology,epilepsy,Southwest,OK,Oklahoma City,9,private,151,262,False,2084N0400X
1815807585,Lynn Gibbs,primary care,family medicine,Southeast,TN,Knoxville,13,hospital,315,653,False,207Q00000X
1820307894,Judy Stein,pulmonology,interstitial lung disease,Southeast,SC,Columbia,24,hospital,188,640,True,207RP1001X
1821424144,Christopher Cook,oncology,breast,Southeast,TN,Memphis,24,private,144,463,True,207RX0202X
1821714619,Stephen Nielsen,neurology,headache,West,CA,San Jose,20,hospital,207,271,False,2084N0400X
1822345694,David Johnson,cardiology,preventive,Southeast,VA,Arlington,14,hospital,254,943,True,207RC0000X
1823309871,David Moss,cardiology,interventional,Southwest,TX,San Antonio,5,hospital,258,572,False,207RC0000X
1823835685,Sherri Mills,oncology,genitourinary,Southeast,FL,Gainesville,13,private,130,424,False,207RX0202X
1824149854,Megan Henry,neurology,movement disorders,Southeast,TN,Memphis,12,hospital,160,451,False,2084N0400X
1824172013,Marcus Bennett,primary care,adolescent medicine,Midwest,MI,Grand Rapids,10,private,454,861,False,207Q00000X
1827318308,Matthew Williams,endocrinology,reproductive endocrinology,West,UT,Provo,7,hospital,221,384,False,207RE0101X
1828766265,Allison Collins,oncology,hematologic,Southwest,TX,Fort Worth,8,hospital,137,244,False,207RX0202X
1828803407,Teresa Lin,oncology,hematologic,Northeast,MA,Cambridge,16,private,124,333,False,207RX0202X
1829206543,Alyssa Rogers,oncology,genitourinary,Northeast,PA,Philadelphia,28,private,103,492,True,207RX0202X
1830884742,Angela Beck,cardiology,interventional,Southwest,TX,Fort Worth,17,hospital,270,396,False,207RC0000X
