log_id,target_file,issue_type,row_key,column,original_value,new_value,notes
DQ-002924,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1704492101|month=2023-08|ndc_category=ONC_TARGETED_ORAL,rx_volume,202,,set to NULL; outside every treatment target-category window
DQ-002925,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1422258099|month=2023-01|ndc_category=METABOLIC_GLP1_INJ,rx_volume,131,,set to NULL; outside every treatment target-category window
DQ-002926,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1257768279|month=2024-09|ndc_category=METABOLIC_GLP1_INJ,rx_volume,277,,set to NULL; outside every treatment target-category window
DQ-002927,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1443907526|month=2024-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,132,,set to NULL; outside every treatment target-category window
DQ-002928,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1913683516|month=2025-01|ndc_category=METABOLIC_GLP1_INJ,rx_volume,91,,set to NULL; outside every treatment target-category window
DQ-002929,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1129206672|month=2022-12|ndc_category=PULM_ICS_LABA_INH,rx_volume,268,,set to NULL; outside every treatment target-category window
DQ-002930,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1016162897|month=2024-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,32,,set to NULL; outside every treatment target-category window
DQ-002931,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1362560363|month=2023-05|ndc_category=METABOLIC_GLP1_INJ,rx_volume,109,,set to NULL; outside every treatment target-category window
DQ-002932,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1903865289|month=2025-05|ndc_category=METABOLIC_GLP1_INJ,rx_volume,132,,set to NULL; outside every treatment target-category window
DQ-002933,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1907112910|month=2023-01|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,277,,set to NULL; outside every treatment target-category window
DQ-002934,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1892897319|month=2023-07|ndc_category=RHEUM_JAK_ORAL,rx_volume,137,,set to NULL; outside every treatment target-category window
DQ-002935,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1422258099|month=2022-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,110,,set to NULL; outside every treatment target-category window
DQ-002936,rx_claims_monthly.csv,missing_rx_volume,hcp_id=1905395731|month=2024-09|ndc_category=METABOLIC_GLP1_INJ,rx_volume,73,,set to NULL; outside every treatment target-category window
DQ-002937,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1315385710|month=2025-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1147,"1,147","stored as thousands-separated text; strip ',' then cast"
DQ-002938,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2025-02|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1359,"1,359","stored as thousands-separated text; strip ',' then cast"
DQ-002939,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1256419643|month=2024-11|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1254,"1,254","stored as thousands-separated text; strip ',' then cast"
DQ-002940,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2025-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1378,"1,378","stored as thousands-separated text; strip ',' then cast"
DQ-002941,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1783823739|month=2025-02|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1246,"1,246","stored as thousands-separated text; strip ',' then cast"
DQ-002942,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1412773438|month=2024-08|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1015,"1,015","stored as thousands-separated text; strip ',' then cast"
DQ-002943,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1901019392|month=2025-09|ndc_category=CARD_HF_ARNI,rx_volume,1525,"1,525","stored as thousands-separated text; strip ',' then cast"
DQ-002944,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1984924732|month=2025-08|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1010,"1,010","stored as thousands-separated text; strip ',' then cast"
DQ-002945,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1332821143|month=2025-05|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1376,"1,376","stored as thousands-separated text; strip ',' then cast"
DQ-002946,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1883526315|month=2024-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1151,"1,151","stored as thousands-separated text; strip ',' then cast"
DQ-002947,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1883526315|month=2025-06|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1466,"1,466","stored as thousands-separated text; strip ',' then cast"
DQ-002948,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1767320793|month=2025-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1003,"1,003","stored as thousands-separated text; strip ',' then cast"
DQ-002949,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1725724532|month=2024-11|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1445,"1,445","stored as thousands-separated text; strip ',' then cast"
DQ-002950,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1630483653|month=2025-05|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1266,"1,266","stored as thousands-separated text; strip ',' then cast"
DQ-002951,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1393729789|month=2025-08|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1328,"1,328","stored as thousands-separated text; strip ',' then cast"
DQ-002952,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1572650665|month=2025-09|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1014,"1,014","stored as thousands-separated text; strip ',' then cast"
DQ-002953,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1411293156|month=2025-03|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1136,"1,136","stored as thousands-separated text; strip ',' then cast"
DQ-002954,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1397150222|month=2025-08|ndc_category=CARD_HF_ARNI,rx_volume,1662,"1,662","stored as thousands-separated text; strip ',' then cast"
DQ-002955,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1812815243|month=2025-04|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1089,"1,089","stored as thousands-separated text; strip ',' then cast"
DQ-002956,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1148541752|month=2024-05|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1004,"1,004","stored as thousands-separated text; strip ',' then cast"
DQ-002957,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2024-04|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1114,"1,114","stored as thousands-separated text; strip ',' then cast"
DQ-002958,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1909167417|month=2024-10|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1180,"1,180","stored as thousands-separated text; strip ',' then cast"
DQ-002959,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1124726435|month=2025-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1707,"1,707","stored as thousands-separated text; strip ',' then cast"
DQ-002960,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1075693709|month=2025-03|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1179,"1,179","stored as thousands-separated text; strip ',' then cast"
DQ-002961,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1909167417|month=2025-03|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1253,"1,253","stored as thousands-separated text; strip ',' then cast"
DQ-002962,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1783823739|month=2025-04|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1118,"1,118","stored as thousands-separated text; strip ',' then cast"
DQ-002963,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1869092142|month=2025-03|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1569,"1,569","stored as thousands-separated text; strip ',' then cast"
DQ-002964,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1218757361|month=2025-09|ndc_category=ONC_TARGETED_ORAL,rx_volume,1403,"1,403","stored as thousands-separated text; strip ',' then cast"
DQ-002965,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042285084|month=2025-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1210,"1,210","stored as thousands-separated text; strip ',' then cast"
DQ-002966,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042455315|month=2025-03|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1081,"1,081","stored as thousands-separated text; strip ',' then cast"
DQ-002967,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2024-10|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1302,"1,302","stored as thousands-separated text; strip ',' then cast"
DQ-002968,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1220405058|month=2025-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1023,"1,023","stored as thousands-separated text; strip ',' then cast"
DQ-002969,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1213511599|month=2025-03|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1415,"1,415","stored as thousands-separated text; strip ',' then cast"
DQ-002970,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1075693709|month=2025-06|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1136,"1,136","stored as thousands-separated text; strip ',' then cast"
DQ-002971,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1788800922|month=2024-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1426,"1,426","stored as thousands-separated text; strip ',' then cast"
DQ-002972,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1749263335|month=2025-01|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1127,"1,127","stored as thousands-separated text; strip ',' then cast"
DQ-002973,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2024-09|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1207,"1,207","stored as thousands-separated text; strip ',' then cast"
DQ-002974,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1397150222|month=2024-11|ndc_category=CARD_HF_ARNI,rx_volume,1374,"1,374","stored as thousands-separated text; strip ',' then cast"
DQ-002975,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1822345694|month=2025-06|ndc_category=CARD_HF_ARNI,rx_volume,1408,"1,408","stored as thousands-separated text; strip ',' then cast"
DQ-002976,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042285084|month=2024-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1012,"1,012","stored as thousands-separated text; strip ',' then cast"
DQ-002977,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1516379264|month=2025-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1470,"1,470","stored as thousands-separated text; strip ',' then cast"
DQ-002978,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1725724532|month=2025-02|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1536,"1,536","stored as thousands-separated text; strip ',' then cast"
DQ-002979,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1176062549|month=2025-03|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1029,"1,029","stored as thousands-separated text; strip ',' then cast"
DQ-002980,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1725623817|month=2025-01|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1049,"1,049","stored as thousands-separated text; strip ',' then cast"
DQ-002981,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1901019392|month=2024-06|ndc_category=CARD_HF_ARNI,rx_volume,1024,"1,024","stored as thousands-separated text; strip ',' then cast"
DQ-002982,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1592123891|month=2025-06|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1055,"1,055","stored as thousands-separated text; strip ',' then cast"
DQ-002983,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1346135829|month=2025-09|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1457,"1,457","stored as thousands-separated text; strip ',' then cast"
DQ-002984,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1346135829|month=2025-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1664,"1,664","stored as thousands-separated text; strip ',' then cast"
DQ-002985,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1393729789|month=2024-08|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1202,"1,202","stored as thousands-separated text; strip ',' then cast"
DQ-002986,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1221582384|month=2024-11|ndc_category=PULM_ICS_LABA_INH,rx_volume,1079,"1,079","stored as thousands-separated text; strip ',' then cast"
DQ-002987,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1393729789|month=2024-09|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1045,"1,045","stored as thousands-separated text; strip ',' then cast"
DQ-002988,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1264333323|month=2025-03|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1243,"1,243","stored as thousands-separated text; strip ',' then cast"
DQ-002989,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1101185407|month=2025-06|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1138,"1,138","stored as thousands-separated text; strip ',' then cast"
DQ-002990,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1646133078|month=2024-11|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1328,"1,328","stored as thousands-separated text; strip ',' then cast"
DQ-002991,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1566070763|month=2025-08|ndc_category=PULM_ICS_LABA_INH,rx_volume,1704,"1,704","stored as thousands-separated text; strip ',' then cast"
DQ-002992,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042285084|month=2024-11|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1429,"1,429","stored as thousands-separated text; strip ',' then cast"
DQ-002993,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1000748156|month=2025-04|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1268,"1,268","stored as thousands-separated text; strip ',' then cast"
DQ-002994,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1788800922|month=2024-08|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1240,"1,240","stored as thousands-separated text; strip ',' then cast"
DQ-002995,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1412773438|month=2025-04|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1282,"1,282","stored as thousands-separated text; strip ',' then cast"
DQ-002996,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042285084|month=2025-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1615,"1,615","stored as thousands-separated text; strip ',' then cast"
DQ-002997,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1263807582|month=2025-08|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1721,"1,721","stored as thousands-separated text; strip ',' then cast"
DQ-002998,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1869092142|month=2024-12|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1363,"1,363","stored as thousands-separated text; strip ',' then cast"
DQ-002999,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2024-12|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1602,"1,602","stored as thousands-separated text; strip ',' then cast"
DQ-003000,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1332821143|month=2025-06|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1241,"1,241","stored as thousands-separated text; strip ',' then cast"
DQ-003001,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1209566128|month=2025-10|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1113,"1,113","stored as thousands-separated text; strip ',' then cast"
DQ-003002,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2024-07|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1127,"1,127","stored as thousands-separated text; strip ',' then cast"
DQ-003003,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1332821143|month=2024-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1063,"1,063","stored as thousands-separated text; strip ',' then cast"
DQ-003004,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1832506087|month=2025-09|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1231,"1,231","stored as thousands-separated text; strip ',' then cast"
DQ-003005,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1075693709|month=2025-08|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1012,"1,012","stored as thousands-separated text; strip ',' then cast"
DQ-003006,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1869092142|month=2024-09|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1346,"1,346","stored as thousands-separated text; strip ',' then cast"
DQ-003007,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1509977165|month=2024-10|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1000,"1,000","stored as thousands-separated text; strip ',' then cast"
DQ-003008,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1412773438|month=2025-01|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1089,"1,089","stored as thousands-separated text; strip ',' then cast"
DQ-003009,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1901019392|month=2025-08|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1053,"1,053","stored as thousands-separated text; strip ',' then cast"
DQ-003010,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1393729789|month=2025-04|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1311,"1,311","stored as thousands-separated text; strip ',' then cast"
DQ-003011,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042285084|month=2025-01|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1032,"1,032","stored as thousands-separated text; strip ',' then cast"
DQ-003012,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2025-01|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1819,"1,819","stored as thousands-separated text; strip ',' then cast"
DQ-003013,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1835339551|month=2024-12|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1276,"1,276","stored as thousands-separated text; strip ',' then cast"
DQ-003014,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1883526315|month=2024-08|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1026,"1,026","stored as thousands-separated text; strip ',' then cast"
DQ-003015,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1646133078|month=2025-04|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1334,"1,334","stored as thousands-separated text; strip ',' then cast"
DQ-003016,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1042285084|month=2025-04|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1802,"1,802","stored as thousands-separated text; strip ',' then cast"
DQ-003017,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1332821143|month=2025-02|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1224,"1,224","stored as thousands-separated text; strip ',' then cast"
DQ-003018,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1767320793|month=2025-04|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1080,"1,080","stored as thousands-separated text; strip ',' then cast"
DQ-003019,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1749263335|month=2024-10|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1190,"1,190","stored as thousands-separated text; strip ',' then cast"
DQ-003020,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1749263335|month=2025-07|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1474,"1,474","stored as thousands-separated text; strip ',' then cast"
DQ-003021,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1394609428|month=2025-08|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1239,"1,239","stored as thousands-separated text; strip ',' then cast"
DQ-003022,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1264333323|month=2025-02|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1006,"1,006","stored as thousands-separated text; strip ',' then cast"
DQ-003023,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1256419643|month=2024-03|ndc_category=RHEUM_JAK_ORAL,rx_volume,1106,"1,106","stored as thousands-separated text; strip ',' then cast"
DQ-003024,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2024-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1137,"1,137","stored as thousands-separated text; strip ',' then cast"
DQ-003025,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1516379264|month=2025-04|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1176,"1,176","stored as thousands-separated text; strip ',' then cast"
DQ-003026,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2025-02|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1026,"1,026","stored as thousands-separated text; strip ',' then cast"
DQ-003027,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2025-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1166,"1,166","stored as thousands-separated text; strip ',' then cast"
DQ-003028,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1566276774|month=2025-05|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1425,"1,425","stored as thousands-separated text; strip ',' then cast"
DQ-003029,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1397150222|month=2024-08|ndc_category=CARD_HF_ARNI,rx_volume,1199,"1,199","stored as thousands-separated text; strip ',' then cast"
DQ-003030,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1148541752|month=2025-06|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1133,"1,133","stored as thousands-separated text; strip ',' then cast"
DQ-003031,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1394609428|month=2025-09|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1511,"1,511","stored as thousands-separated text; strip ',' then cast"
DQ-003032,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1357524945|month=2024-10|ndc_category=RHEUM_JAK_ORAL,rx_volume,1254,"1,254","stored as thousands-separated text; strip ',' then cast"
DQ-003033,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1075693709|month=2025-07|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1189,"1,189","stored as thousands-separated text; strip ',' then cast"
DQ-003034,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1134195944|month=2024-05|ndc_category=CARD_HF_ARNI,rx_volume,1037,"1,037","stored as thousands-separated text; strip ',' then cast"
DQ-003035,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1725724532|month=2025-03|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1065,"1,065","stored as thousands-separated text; strip ',' then cast"
DQ-003036,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1000748156|month=2025-03|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1241,"1,241","stored as thousands-separated text; strip ',' then cast"
DQ-003037,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1000748156|month=2025-05|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1379,"1,379","stored as thousands-separated text; strip ',' then cast"
DQ-003038,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1256419643|month=2023-12|ndc_category=RHEUM_JAK_ORAL,rx_volume,1050,"1,050","stored as thousands-separated text; strip ',' then cast"
DQ-003039,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2024-12|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1270,"1,270","stored as thousands-separated text; strip ',' then cast"
DQ-003040,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1834127445|month=2025-10|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1103,"1,103","stored as thousands-separated text; strip ',' then cast"
DQ-003041,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1250670316|month=2025-06|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1281,"1,281","stored as thousands-separated text; strip ',' then cast"
DQ-003042,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2025-07|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1496,"1,496","stored as thousands-separated text; strip ',' then cast"
DQ-003043,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1213511599|month=2025-07|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1354,"1,354","stored as thousands-separated text; strip ',' then cast"
DQ-003044,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1552813903|month=2025-01|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1211,"1,211","stored as thousands-separated text; strip ',' then cast"
DQ-003045,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1415915762|month=2024-05|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1204,"1,204","stored as thousands-separated text; strip ',' then cast"
DQ-003046,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1262170503|month=2025-02|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1000,"1,000","stored as thousands-separated text; strip ',' then cast"
DQ-003047,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1883526315|month=2025-04|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1246,"1,246","stored as thousands-separated text; strip ',' then cast"
DQ-003048,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1725724532|month=2025-03|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1338,"1,338","stored as thousands-separated text; strip ',' then cast"
DQ-003049,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1912301342|month=2025-09|ndc_category=ENDO_BASAL_INSULIN,rx_volume,1271,"1,271","stored as thousands-separated text; strip ',' then cast"
DQ-003050,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1075693709|month=2025-04|ndc_category=NEURO_MIGRAINE_CGRP,rx_volume,1028,"1,028","stored as thousands-separated text; strip ',' then cast"
DQ-003051,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1832506087|month=2025-10|ndc_category=METABOLIC_GLP1_INJ,rx_volume,1526,"1,526","stored as thousands-separated text; strip ',' then cast"
DQ-003052,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1929302226|month=2025-06|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1514,"1,514","stored as thousands-separated text; strip ',' then cast"
DQ-003053,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1144669185|month=2024-07|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1141,"1,141","stored as thousands-separated text; strip ',' then cast"
DQ-003054,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1280087226|month=2025-01|ndc_category=PC_ANTIHYPERTENSIVE,rx_volume,1586,"1,586","stored as thousands-separated text; strip ',' then cast"
DQ-003055,rx_claims_monthly.csv,rx_volume_comma_string,hcp_id=1869092142|month=2025-01|ndc_category=CV_ANTICOAG_ORAL,rx_volume,1187,"1,187","stored as thousands-separated text; strip ',' then cast"
